,correct,predicted
1000,19990,20028.22911400182
1001,11189,14072.477388187903
1002,13490,17936.16760482182
1003,9900,11386.977423486971
1004,5600,3973.7885348908894
1005,15999,18015.571280002554
1006,23950,27388.962046011922
1007,39660,30347.10780239363
1008,14384,15636.003281959096
1009,18900,18870.16053542225
1010,4890,-2679.2856414160233
1011,8990,7376.103881587767
1012,44890,43734.491267244695
1013,6499,7225.2425598730515
1014,19680,18306.67855846893
1015,9639,6519.391166643929
1016,8680,6877.944287664597
1017,10240,12352.067713860539
1018,29980,29821.49859222902
1019,28990,29664.35941696944
1020,36685,26488.10595424825
1021,12290,16892.50952540275
1022,72990,77572.8319826111
1023,57980,31882.220032829537
1024,6290,5650.608712464589
1025,10699,10606.459890348484
1026,4000,376.1109133057889
1027,44900,38516.835052911076
1028,13450,14881.364499764082
1029,11000,17361.126877476014
1030,4999,820.3501786979323
1031,4900,6317.227318285917
1032,7350,6497.921893503177
1033,14144,16084.49714896956
1034,23750,25629.203340865617
1035,8470,8947.948422912425
1036,5550,4998.110998691114
1037,8980,7477.196824823952
1038,5795,2430.142370045307
1039,9780,10701.027752125421
1040,7490,5638.261796750658
1041,10900,5403.851934395254
1042,3895,-849.2231502297254
1043,4900,5430.415636981297
1044,4100,5258.358367149902
1045,8099,12815.114294202383
1046,19996,18561.95792029683
1047,8490,5124.074651381905
1048,13450,14584.859550235342
1049,7999,13452.032344650786
1050,8500,8293.47309213786
1051,6999,6958.447844568651
1052,29890,37024.85257245737
1053,7340,7961.29262245501
1054,9990,12471.182347098189
1055,8449,8980.461244724953
1056,5999,6299.900398955173
1057,6880,4469.71326275486
1058,12290,13507.396115651101
1059,23970,26127.703635098445
1060,3720,-995.2508074145844
1061,8700,9936.140273144269
